英文标准词	采用中文	译名状态	依据	定位	编辑说明
Halberd	长戟号	暂定·官方待核	所给英文底稿	A0448-B0058	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Poleaxe	长斧号	暂定·官方待核	所给英文底稿	A0448-B0060	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Voulge	斧枪号	暂定·官方待核	所给英文底稿	A0448-B0062	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Svonya	斯沃尼亚号	暂定·官方待核	所给英文底稿	A0448-B0064	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Trident	三叉戟号	暂定·官方待核	所给英文底稿	A0448-B0066	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ba'stien Grix	巴'斯提恩·格里克斯	暂定·官方待核	所给英文底稿	A0448-B0069	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Krenel Pors	克雷内尔·波斯	暂定·官方待核	所给英文底稿	A0448-B0071	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Oppidus Glaukis	奥皮达斯·格劳基斯	暂定·官方待核	所给英文底稿	A0448-B0073	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Tenalus Proteik	特纳鲁斯·普罗泰克	暂定·官方待核	所给英文底稿	A0448-B0075	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Artung Muruk	阿通·姆洛克	暂定·官方待核	所给英文底稿	A0448-B0077	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Argis Phourion	阿吉斯·福里昂	暂定·官方待核	所给英文底稿	A0448-B0079	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bartizan Nikol	巴蒂赞·尼科尔	暂定·官方待核	所给英文底稿	A0448-B0081	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Howling Griffon	咆哮狮鹫	暂定·官方待核	所给英文底稿	A0449-B0040	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Griffon Resurgent	狮鹫复兴	暂定·官方待核	所给英文底稿	A0449-B0082	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Storming of Perditas Keep	强攻佩尔迪塔斯要塞	暂定·官方待核	所给英文底稿	A0449-B0094	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Battle of Malak	马拉克之战	暂定·官方待核	所给英文底稿	A0449-B0098	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dennar IV Rebellion	丹纳尔四号叛乱	暂定·官方待核	所给英文底稿	A0449-B0107	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Fall of Medusa V	美杜莎五号陷落	暂定·官方待核	所给英文底稿	A0449-B0109	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Veidt's Schism	维德特分裂	暂定·官方待核	所给英文底稿	A0449-B0115	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Griffon's Pride	狮鹫之傲	暂定·官方待核	所给英文底稿	A0449-B0129	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lost Halo	失落光环	暂定·官方待核	所给英文底稿	A0449-B0133	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Force of Destiny	命运之力号	暂定·官方待核	所给英文底稿	A0449-B0136	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Augeias	奥吉亚斯号	暂定·官方待核	所给英文底稿	A0449-B0138	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Cerulean Claw	天蓝之爪号	暂定·官方待核	所给英文底稿	A0449-B0140	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rampant	猖獗号	暂定·官方待核	所给英文底稿	A0449-B0142	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gloriam	荣耀号	暂定·官方待核	所给英文底稿	A0449-B0145	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Maneus	曼纽斯号	暂定·官方待核	所给英文底稿	A0449-B0149	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Trajan	图拉真号	暂定·官方待核	所给英文底稿	A0449-B0157	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sword of Fire	火焰之剑号	暂定·官方待核	所给英文底稿	A0449-B0161	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shield of Mancora	曼科拉之盾号	暂定·官方待核	所给英文底稿	A0449-B0165	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Talon of Intollerance	偏狭之爪号	暂定·官方待核	所给英文底稿	A0449-B0169	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alvaro	阿尔瓦罗	暂定·官方待核	所给英文底稿	A0449-B0177	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Kenot Friche	基诺·弗里切	暂定·官方待核	所给英文底稿	A0449-B0179	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Penvath Joachim	彭瓦特·约阿希姆	暂定·官方待核	所给英文底稿	A0449-B0184	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Falchian	法尔钦	暂定·官方待核	所给英文底稿	A0449-B0190	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Darion	达里恩	暂定·官方待核	所给英文底稿	A0449-B0192	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Borganor	博尔加诺	暂定·官方待核	所给英文底稿	A0449-B0194	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Torkos	托尔科斯	暂定·官方待核	所给英文底稿	A0449-B0196	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Xerxes	薛西斯	暂定·官方待核	所给英文底稿	A0449-B0198	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Malegran	马勒格兰	暂定·官方待核	所给英文底稿	A0449-B0205	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Prodyn Keruv	普罗丁·凯鲁夫	暂定·官方待核	所给英文底稿	A0449-B0207	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mask of Dantioch	丹提欧克面具	暂定·官方待核	所给英文底稿	A0450-B0075	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Aegida	神盾	暂定·官方待核	所给英文底稿	A0450-B0081	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Heart of Cronus	克洛诺斯之心号	暂定·官方待核	所给英文底稿	A0450-B0083	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Honour's Might	荣誉之力号	暂定·官方待核	所给英文底稿	A0450-B0085	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Atreides	亚崔迪号	暂定·官方待核	所给英文底稿	A0450-B0087	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Callandra	卡兰德拉号	暂定·官方待核	所给英文底稿	A0450-B0089	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gift of Enyo	厄倪俄之礼号	暂定·官方待核	所给英文底稿	A0450-B0091	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Nova Prospectum	新星视野号	暂定·官方待核	所给英文底稿	A0450-B0093	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sterope	斯忒洛珀号	暂定·官方待核	所给英文底稿	A0450-B0095	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Xenophon	色诺芬号	暂定·官方待核	所给英文底稿	A0450-B0097	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Light of the Pharos	灯塔之光号	暂定·官方待核	所给英文底稿	A0450-B0099	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Laodameia's Lament	拉俄达弥亚之悼号	暂定·官方待核	所给英文底稿	A0450-B0101	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Pale Rider	苍白骑手号	暂定·官方待核	所给英文底稿	A0450-B0103	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Calixtus	卡利克斯托斯号	暂定·官方待核	所给英文底稿	A0450-B0105	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dromea Bathos	深径之程号	暂定·官方待核	所给英文底稿	A0450-B0106	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ionia	伊奥尼亚号	暂定·官方待核	所给英文底稿	A0450-B0107	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lamentarion	哀悼号	暂定·官方待核	所给英文底稿	A0450-B0109	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Chrepan Steed	神谕骏马号	暂定·官方待核	所给英文底稿	A0450-B0111	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Harpagus	哈帕古斯号	暂定·官方待核	所给英文底稿	A0450-B0113	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Reaper	收割者号	暂定·官方待核	所给英文底稿	A0450-B0115	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Segas	塞加斯	暂定·官方待核	所给英文底稿	A0450-B0124	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Forgefather Vulkan He'stan	铸造之父伏尔甘·赫斯坦	暂定·官方待核	所给英文底稿	A0451-B0268	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
