篇号,篇名,分类,状态,稿件路径,来源
1051,赫拉皇冠山脉 Hera's Crown Mountains,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1051.md,https://www.bilibili.com/opus/1193969868597100549
1052,拉波尼斯山谷 Valley of Laponis,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1052.md,https://www.bilibili.com/opus/1193976684677693460
1053,赫拉要塞 Fortress of Hera,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1053.md,https://www.bilibili.com/opus/1194268910001586197
1054,托勒密图书馆 Library of Ptolemy,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1054.md,https://www.bilibili.com/opus/1196200812029673474
1055,伊利里亚姆 Illyrium,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1055.md,https://www.bilibili.com/opus/1194306714280656981
1056,加兰之石 Gallan's Rock,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1056.md,https://www.bilibili.com/opus/1196193068236144706
1057,校正圣殿 Temple of Correction,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1057.md,https://www.bilibili.com/opus/1196208547274162179
1058,基里曼圣地 Shrine of Guilliman,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1058.md,https://www.bilibili.com/opus/1196162453719744561
1059,艾克斯 Iax,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1059.md,https://www.bilibili.com/opus/1074827991208427525
1060,马萨里 Masali,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1060.md,https://www.bilibili.com/opus/1157259945624731685
1061,昆塔恩 Quintarn,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1061.md,https://www.bilibili.com/opus/1156903609325060096
1062,塔伦图斯 Tarentus,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1062.md,https://www.bilibili.com/opus/1157230555120533511
1063,康诺 Konor,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1063.md,https://www.bilibili.com/opus/1159779244544360449
1064,考斯 Calth,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1064.md,https://www.bilibili.com/opus/1164954031623241737
1065,塔拉萨主星 Talasa Prime,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1065.md,https://www.bilibili.com/opus/1167689083941552183
1066,拿非利星区 Nephilim Sector,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1066.md,https://www.bilibili.com/opus/1135299533010370566
1067,巴达布主星 Badab Primaris,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1067.md,https://www.bilibili.com/opus/1155815930354204677
1068,乔高里斯 Chogoris,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1068.md,https://www.bilibili.com/opus/1094834786398109703
1069,诺斯特拉莫 Nostramo,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1069.md,https://www.bilibili.com/opus/1097064080584212502
1070,普罗斯佩罗 Prospero,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1070.md,https://www.bilibili.com/opus/1101136852056801289
1071,达姆诺斯 Damnos,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1071.md,https://www.bilibili.com/opus/1169614088325562370
1072,安全港 Safehold,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1072.md,https://www.bilibili.com/opus/1157999362885812242
1073,瑞恩世界 Rynn's World,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1073.md,https://www.bilibili.com/opus/1162375483559510017
1074,黑水星 Blackwater,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1074.md,https://www.bilibili.com/opus/1161012527249752081
1075,克洛诺斯 Kronus,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1075.md,https://www.bilibili.com/opus/1164239709817274369
1076,奥瑞利亚次星区 Subsector Aurelia,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1076.md,https://www.bilibili.com/opus/1208910462098341920
1077,卡德里斯 Calderis,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1077.md,https://www.bilibili.com/opus/1167631217866047494
1078,恩底弥翁主星 Endymion Prime,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1078.md,https://www.bilibili.com/opus/1169629545912860673
1079,戈萨尔五号 Ghosar Quintus,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1079.md,https://www.bilibili.com/opus/1170169723961212935
1080,萨勒姆 Sarum,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1080.md,https://www.bilibili.com/opus/1183974620711092233
1081,暴风星域 Segmentum Tempestus,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1081.md,https://www.bilibili.com/opus/1137552698596392979
1082,曼德拉戈拉群星 Mandragoran Stars,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1082.md,https://www.bilibili.com/opus/1151997455280111619
1083,马勒弗里蒂斯 Malefactis,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1083.md,https://www.bilibili.com/opus/1136793258214555653
1084,普雷斯蒂格斯五号 Prestigus V,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1084.md,https://www.bilibili.com/opus/1136793163680186375
1085,彻洛斯 Chiros,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1085.md,https://www.bilibili.com/opus/1156822958436515844
1086,格拉亚 Graia,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1086.md,https://www.bilibili.com/opus/1157993740747407382
1087,卢瑟·麦金泰尔九号 Luther Macintyre IX,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1087.md,https://www.bilibili.com/opus/1159885764049240064
1088,伯明翰 Birmingham,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1088.md,https://www.bilibili.com/opus/1160220659851198481
1089,至日星 Solstice,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1089.md,https://www.bilibili.com/opus/1165485761423736839
1090,巴卡 Bakka,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1090.md,https://www.bilibili.com/opus/1167256146948390945
1091,莱萨 Raisa,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1091.md,https://www.bilibili.com/opus/1168763701973483666
1092,莫丹特主星 Mordant Prime,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1092.md,https://www.bilibili.com/opus/1169606353058005042
1093,因维特 Inwit,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1093.md,https://www.bilibili.com/opus/1096333390652637225
1094,巴巴鲁斯 Barbarus,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1094.md,https://www.bilibili.com/opus/1100410680400412676
1095,普雷托利亚 Praetoria,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1095.md,https://www.bilibili.com/opus/1152453473475756057
1096,格里芬四号 Gryphonne IV,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1096.md,https://www.bilibili.com/opus/1158285205840068629
1097,赵—阿卡达 Zhao-Arkkad,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1097.md,https://www.bilibili.com/opus/1159383819792416774
1098,奥菲利亚七号 Ophelia VII,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1098.md,https://www.bilibili.com/opus/1162738425473794055
1099,塔兰 Tallarn,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1099.md,https://www.bilibili.com/opus/1163859957426159622
1100,科瑞塔西亚 Cretacia,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1100.md,https://www.bilibili.com/opus/1159864723015991299
1101,基亚瓦尔 Kiavahr,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1101.md,https://www.bilibili.com/opus/1155746553750618118
1102,拯救星 Deliverance,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1102.md,https://www.bilibili.com/opus/1104154156759777314
1103,狂喜星 Rapture,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1103.md,https://www.bilibili.com/opus/1169621819268792322
1104,东部边缘 Eastern Fringe,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1104.md,https://www.bilibili.com/opus/1151981834527047689
1105,科拉拉克斯 Coralax,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1105.md,https://www.bilibili.com/opus/1165442768819978293
1106,瓦斯’塔罗斯 Vas'talos,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1106.md,https://www.bilibili.com/opus/1168021518758707224
1107,沃尔托利斯 Voltoris,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1107.md,https://www.bilibili.com/opus/1168377141997338674
1108,文崔里亚 Ventrillia,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1108.md,https://www.bilibili.com/opus/1169165689456427008
1109,特’罗斯 T'ros,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1109.md,https://www.bilibili.com/opus/1170940636202795008
1110,西格纳斯星群 Signus Cluster,地理,中文行文已逐段精校，部分术语仍为暂定,正文/07-地理/1110.md,https://www.bilibili.com/opus/1192462193335992361
1111,"《战锤40000：行商浪人》 Warhammer 40,000: Rogue Trader",书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1111.md,https://www.bilibili.com/opus/1122372656419569667
1112,"《战锤40000第二版规则书》 Warhammer 40,000 2nd Edition Rulebook",书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1112.md,https://www.bilibili.com/opus/1122766255814606849
1113,"《战锤40000第三版规则书》 Warhammer 40,000 3rd Edition Rulebook",书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1113.md,https://www.bilibili.com/opus/1123060310723264514
1114,"《战锤40000第四版规则书》 Warhammer 40,000 4th Edition Rulebook",书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1114.md,https://www.bilibili.com/opus/1219726044454453314
1115,"《战锤40000第七版规则书》 Warhammer 40,000 7th Edition Rulebook",书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1115.md,https://www.bilibili.com/opus/1123096912459726867
1116,"《战锤40000第八版规则书》 Warhammer 40,000 8th Edition Rulebook",书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1116.md,https://www.bilibili.com/opus/1219934779873427509
1117,"《战锤40000第十版规则书》 The Warhammer 40,000 10th Edition Rulebook",书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1117.md,https://www.bilibili.com/opus/1219942510805123093
1118,《白矮人第97期》 White Dwarf 97,书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1118.md,https://www.bilibili.com/opus/1122728842345054240
1119,《白矮人》第304期（英国版） White Dwarf 304 (UK),书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1119.md,https://www.bilibili.com/opus/1220305865044656148
1120,阿斯塔特索引 Index Astartes,书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1120.md,https://www.bilibili.com/opus/1123417742215479432
1121,《叛乱之首》 The First Heretic,书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1121.md,https://www.bilibili.com/opus/1106119804330180630
1122,《普罗斯佩罗之焚》 Prospero Burns,书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1122.md,https://www.bilibili.com/opus/1106470166351314952
1123,《福格瑞姆：帝国凤凰》 Fulgrim: The Palatine Phoenix,书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1123.md,https://www.bilibili.com/opus/1106470084682973206
1124,《风云际会》 Gathering Storm,书籍,中文行文已逐段精校，部分术语仍为暂定,正文/08-书籍/1124.md,https://www.bilibili.com/opus/1123495073076477977
1125,近战武器 Close Combat Weapon,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1125.md,https://www.bilibili.com/opus/993987451022213141
1126,战爪 Battle Claw,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1126.md,https://www.bilibili.com/opus/1000256492659539974
1127,战斗附件 Combat Aссessory,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1127.md,https://www.bilibili.com/opus/1001726479584722952
1128,阿斯塔特战斗刀 Astartes Combat Knife,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1128.md,https://www.bilibili.com/opus/1000256840550842405
1129,以太震撼槌 Aether-Shock Maul,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1129.md,https://www.bilibili.com/opus/1007686567037239299
1130,处刑圣物大剑 Executioner Relic Blades,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1130.md,https://www.bilibili.com/opus/1000256621491781652
1131,无畏机甲近战武器 Dreadnought Close Combat Weapon,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1131.md,https://www.bilibili.com/opus/999549339190689795
1132,突击钻 Assault Drill,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1132.md,https://www.bilibili.com/opus/1002089833832644617
1133,黑夜之刃 Night's Blade,武器,中文行文已逐段精校，部分术语仍为暂定,正文/09-武器/1133.md,https://www.bilibili.com/opus/1008411205325291528
